"created_time","engaged_fans","impressions","non_viral_impressions","post_activity","post_clicks","post_reaction_anger","post_reaction_haha","post_reaction_like","post_reaction_love","post_reaction_sorry","post_reaction_wow","reach"
"2018-10-13 13:00:00",3391,265112,104255,6729,4348,4,13,4306,129,8,6,184188
"2018-10-13 14:00:00",1641,140959,82471,3666,2443,0,1,2686,81,0,2,99089
"2018-10-13 15:00:00",7154,633414,181067,19258,15382,7,23,11834,731,11,15,434408
"2018-10-13 16:00:00",1531,125936,74092,2557,2495,3,2,1619,39,0,0,87003
"2018-10-13 17:00:00",4891,428461,144661,11154,9629,2,33,7673,163,12,11,293865
"2018-10-13 18:00:00",5757,505854,160271,13656,11336,5,25,8749,264,38,26,346805
"2018-10-13 18:30:00",998,81101,62268,1857,1298,0,0,1385,33,0,0,57180
"2018-10-13 19:00:00",2467,200572,95760,4637,3948,0,3,2904,130,5,1,139928
"2018-10-13 20:00:00",2027,147937,88333,5304,2036,0,1,4122,140,1,2,105880
"2018-10-13 21:00:00",2099,166316,84854,3976,3340,0,3,2616,79,2,6,117362
"2018-10-13 22:00:00",1673,156836,81624,3362,3179,0,2,2366,72,0,2,110542
"2018-10-13 22:30:00",3961,263756,124488,8477,4036,1,3,6093,227,3,2,180802
"2018-10-13 22:45:00",4597,362751,143805,11143,7177,0,9,8006,234,8,5,252210
"2018-10-13 23:00:00",3192,227511,118619,7422,4040,0,3,5420,141,6,5,158632
"2018-10-13 23:45:00",2006,130312,70095,3706,2231,0,4,2443,113,0,6,90202
"2018-10-14 05:00:00",2003,120025,50980,3865,1962,1,0,2529,86,1,1,86806
"2018-10-14 05:15:00",5884,436171,128264,15463,9023,1,6,10207,320,0,2,293682
"2018-10-14 05:30:00",1021,61874,37662,1586,834,0,0,1011,51,1,1,43188
"2018-10-14 05:45:00",4097,296256,123748,10214,6611,0,1,7285,155,1,4,214664
"2018-10-14 06:00:00",1670,141739,66656,3520,2455,0,5,2235,70,5,4,97012
"2018-10-14 07:00:00",2745,198752,92439,5912,3737,1,2,3850,141,1,4,141693
"2018-10-14 08:00:00",17922,1680204,260656,58852,47794,8,1366,37914,1652,12,116,1112171
"2018-10-14 09:00:00",5286,465944,162408,11750,9070,2,25,7614,187,112,8,310243
"2018-10-14 10:00:00",5807,485845,155801,16397,10136,2,3,11241,328,2,8,366054
"2018-10-14 11:00:00",2823,211884,128041,3660,4422,0,2,2180,149,16,4,145172
"2018-10-14 12:00:00",5571,515609,154952,20347,10684,3,10,14625,346,252,6,357987
"2018-10-14 13:00:00",6482,524933,175931,15547,11936,6,13,10406,375,39,24,356770
"2018-10-14 14:00:00",5325,373185,148308,14943,7116,1,10,10877,341,5,6,252925
"2018-10-14 15:00:00",788,65010,49482,1095,813,0,0,766,20,0,0,42529
"2018-10-14 15:17:00",1857,67978,62448,1077,3024,0,1,892,47,0,1,48945
"2018-10-14 16:00:00",1770,148934,89155,2881,3002,1,1,1698,43,25,4,99045
"2018-10-14 17:00:00",3672,341212,140079,9901,6416,1,5,6624,277,3,2,237729
"2018-10-14 17:30:00",3702,294960,148599,8291,6154,1,3,6024,152,2,8,212806
"2018-10-14 18:00:00",2369,191944,121655,3868,3772,1,6,2578,67,16,6,138654
"2018-10-14 19:00:00",2088,194403,125902,3530,3728,0,0,2220,62,0,2,132355
"2018-10-14 20:00:00",1105,127436,83384,2809,1905,0,0,1857,48,2,0,92396
"2018-10-14 21:00:00",1127,107821,82044,2156,1606,0,0,1512,39,1,0,76529
"2018-10-14 22:00:00",1390,133304,90932,3378,2490,1,0,2481,61,2,3,97915
"2018-10-14 22:30:00",1610,119600,67603,3459,2011,1,0,2349,81,1,3,83342
"2018-10-14 23:00:00",1974,142090,88718,3813,2883,0,1,2798,87,2,4,104880
"2018-10-14 23:30:00",2199,151216,77188,4036,2530,0,0,2527,84,0,0,108768
"2018-10-15 05:00:00",1404,98907,38931,2959,1818,0,0,2064,48,1,0,72536
"2018-10-15 05:00:00",3360,210381,73095,6627,3597,0,2,4247,159,0,0,142462
"2018-10-15 05:15:00",7308,505546,154387,16125,10175,1,16,10387,446,2,2,334835
"2018-10-15 05:30:00",8399,587603,192291,25547,11938,0,12,17922,652,4,13,413897
"2018-10-15 05:30:00",1626,107942,50693,3346,1821,0,1,2214,57,2,0,76868
"2018-10-15 05:45:00",1604,108584,48395,3221,1985,0,0,1971,69,1,0,76514
"2018-10-15 06:00:00",1079,53804,24097,1522,1458,0,0,902,32,0,1,38105
"2018-10-15 06:30:00",8897,774136,223458,32096,16058,1,12,22372,663,21,13,543791
"2018-10-15 07:00:00",2749,221034,92227,7928,3716,1,4,5854,160,1,2,161460
"2018-10-15 08:00:00",1652,116901,59761,2845,2411,1,1,1755,88,0,3,81575
"2018-10-15 08:30:00",5397,407041,127983,14659,8320,0,3,10207,277,11,6,283176
"2018-10-15 09:00:00",7306,507572,146122,16328,13490,4,18,11016,438,23,12,356453
"2018-10-15 09:30:00",744,49594,31003,1022,925,0,2,615,31,0,1,34852
"2018-10-15 10:00:00",723,54381,40927,1062,905,0,1,722,29,1,1,38625
"2018-10-15 10:30:00",1606,131817,85818,2643,2689,0,2,1759,41,0,1,98255
"2018-10-15 11:00:00",1216,106040,72233,3094,2155,0,0,2401,49,2,1,78433
"2018-10-15 12:00:00",6226,512963,196727,15645,12018,1,13,10850,465,2,15,374904
"2018-10-15 13:00:00",3757,299696,128545,8028,7134,2,96,4831,225,8,12,206734
"2018-10-15 14:00:00",1698,149541,90566,4718,2524,0,3,3592,118,0,2,108265
"2018-10-15 15:00:00",5343,489126,178404,12695,9605,44,38,7688,219,31,19,341706
"2018-10-15 16:00:00",1173,60882,33258,1775,1144,0,0,1231,34,3,0,44241
"2018-10-15 17:00:00",5731,454631,165269,14335,9069,8,22,9501,287,20,13,313623
"2018-10-15 17:30:00",3660,310874,132129,9172,7095,0,1,6246,170,21,1,213564
"2018-10-15 18:00:00",6848,614267,204737,18989,13628,10,26,13196,365,5,24,441575
"2018-10-15 18:30:00",1150,90234,63704,1956,1784,0,6,1401,32,3,2,67162
"2018-10-15 19:00:00",3538,229620,118988,8428,4625,0,1,6106,224,8,0,169325
"2018-10-15 20:00:00",1267,99845,61077,2279,1674,0,1,1564,44,0,1,73039
"2018-10-15 21:00:00",2147,163097,98077,3800,3720,0,1,2641,93,6,3,114357
"2018-10-15 21:30:00",4532,441161,161741,14709,9745,2,4,10096,264,4,4,320123
"2018-10-15 22:00:00",963,83442,62534,1606,1622,0,0,1099,34,0,0,60011
"2018-10-15 22:30:00",2373,188300,94160,5563,4200,0,3,3904,107,1,2,137995
"2018-10-15 22:45:00",713,59753,48739,893,1011,0,0,615,23,0,1,42391
"2018-10-15 23:00:00",4532,332404,152878,11314,7741,0,3,7641,356,0,3,242920
"2018-10-16 05:00:00",3279,218788,83631,7025,4219,1,1,4620,175,3,0,152920
"2018-10-16 05:15:00",4219,296022,99510,9573,6548,2,1,6175,145,1,1,203632
"2018-10-16 05:30:00",1586,97434,55283,2478,1761,0,2,1494,78,0,2,67778
"2018-10-16 05:45:00",3527,274051,104573,9683,5789,0,1,6474,270,1,1,192764
"2018-10-16 06:00:00",2421,169229,73228,4961,3669,2,2,3373,81,1,3,126088
"2018-10-16 06:30:00",1001,66866,45099,2090,1046,0,0,1596,30,0,1,49931
"2018-10-16 07:00:00",10430,872982,196702,30740,19794,2,63,20738,933,2,15,621363
"2018-10-16 08:00:00",9212,519965,194124,23583,13007,2,46,17789,1050,3,16,373242
"2018-10-16 09:00:00",1606,121887,62760,3742,2362,1,9,2596,64,0,2,86249
"2018-10-16 09:30:00",2494,207880,99558,6019,4157,1,8,4134,139,0,2,151568
"2018-10-16 10:00:00",4105,314627,121498,10616,6392,0,2,7197,189,3,3,227871
"2018-10-16 11:00:00",1318,108059,69417,2272,2277,1,2,1483,29,1,3,77810
"2018-10-16 11:30:00",2946,198274,102970,5590,5039,1,5,3533,166,0,10,140515
"2018-10-16 12:00:00",6013,387797,159090,11390,11396,1,8,7337,210,55,8,284817
"2018-10-16 13:00:00",3423,268883,130227,7534,5175,2,3,5202,135,9,4,192901
"2018-10-16 14:00:00",2291,199524,113047,6475,3730,0,4,4936,154,1,3,146620
"2018-10-16 14:30:00",1370,115140,87080,3258,2116,0,3,2657,68,1,0,85325
"2018-10-16 15:01:00",11339,831601,205256,28292,20244,3,65,18653,553,54,26,585024
"2018-10-16 16:00:00",2379,175719,86887,4660,3353,0,2,3152,78,0,2,126295
"2018-10-16 17:00:00",1650,148800,82732,4322,2536,0,0,3182,102,3,2,106627
"2018-10-16 17:30:00",1825,119687,79570,2074,2768,3,2,1269,38,33,6,86940
"2018-10-16 18:00:00",7165,540309,165734,19992,11347,1,11,13559,469,5,3,376797
"2018-10-16 18:30:00",5120,332993,133479,9987,7452,0,10,6855,212,6,3,245868
"2018-10-16 19:00:00",1392,102147,60726,2707,2072,0,1,1868,67,0,0,71419
"2018-10-16 19:30:00",4478,274392,124596,8188,6570,2,8,5468,260,13,4,193777
"2018-10-16 20:00:00",3802,315696,114866,9224,7698,4,22,5790,199,26,20,225251
"2018-10-16 20:30:00",9470,640192,180636,27402,17494,1,5,20123,667,8,16,472556
"2018-10-16 21:00:00",1069,83661,61953,2549,1831,0,3,1812,31,2,5,58726
"2018-10-16 21:30:00",4754,397391,151819,13637,8643,1,4,9697,180,20,1,280592
"2018-10-16 22:00:00",1714,139192,84111,3610,2394,2,2,2433,49,0,1,102216
"2018-10-16 22:30:00",1870,135065,73982,3509,2915,0,5,2134,73,2,1,95083
"2018-10-16 23:01:00",909,66043,42407,1679,1044,0,1,1126,37,0,1,48895
"2018-10-17 05:00:00",4635,269659,94413,9330,6153,0,3,5942,289,3,2,191644
"2018-10-17 05:15:00",8767,712670,238636,37395,19102,1,6,30946,627,2,36,500255
"2018-10-17 05:30:00",1988,124136,47228,3663,3146,2,0,2266,62,0,0,88852
"2018-10-17 05:45:00",9332,634108,284585,36763,14905,1,36,30340,1073,2,28,494789
"2018-10-17 06:00:00",4097,254506,83720,10137,5699,0,6,6927,276,3,1,187583
"2018-10-17 07:00:00",2784,174647,75721,6099,3429,0,4,4314,98,8,3,125299
"2018-10-17 07:30:00",6496,379529,127468,11422,11426,0,8,6637,415,23,7,277653
"2018-10-17 08:30:00",3381,192721,89368,5475,5269,2,9,3292,168,21,8,145422
"2018-10-17 09:00:00",3975,250196,97704,9783,6131,1,6,6681,273,7,4,185213
"2018-10-17 09:30:00",12332,788151,205732,34613,14421,0,18,25971,1171,38,9,556027
"2018-10-17 10:30:00",4188,282026,103148,10504,6199,0,7,7261,281,0,7,195761
"2018-10-17 11:00:00",2044,162346,87420,5011,4034,0,10,3984,70,2,1,122310
"2018-10-17 12:00:00",3708,270113,112560,8514,6272,1,8,5306,216,9,8,193098
"2018-10-17 13:00:00",6684,415045,147391,16660,9329,2,15,11743,446,23,8,297675
"2018-10-17 14:00:00",3450,234937,102990,7792,4628,2,6,5197,158,5,3,168555
"2018-10-17 15:00:00",1808,123047,66978,3121,2204,1,15,2122,62,3,4,88964
"2018-10-17 16:00:00",977,67122,48634,1370,1039,1,100,816,38,0,2,46447
"2018-10-17 16:30:00",2144,151202,73542,4050,2679,0,76,2542,78,3,7,110231
"2018-10-17 17:00:00",5573,291126,118785,9989,9034,2,4,6343,238,5,8,214637
"2018-10-17 17:30:00",9516,575812,216131,28793,14970,1,15,22149,638,17,24,421626
"2018-10-17 18:00:00",4010,258094,114607,9974,4925,0,5,6742,214,12,1,192877
"2018-10-17 18:30:00",1480,113707,57720,4534,2558,0,3,3313,83,3,0,83275
"2018-10-17 19:00:00",3893,240944,119540,8127,4238,0,3,5707,144,1,1,171748
"2018-10-17 19:30:00",2811,208018,97833,6824,4436,1,6,4386,145,1,3,152148
"2018-10-17 20:00:00",645,50854,41752,1098,543,0,1,837,23,4,0,36740
"2018-10-17 21:00:00",3578,249752,118119,8463,5474,3,2,5669,161,3,2,184368
"2018-10-17 21:30:00",1456,103443,76312,3878,1501,0,0,2988,66,1,2,77724
"2018-10-17 22:00:00",2566,179901,112843,7972,3626,2,11,6281,127,0,3,132697
"2018-10-17 22:30:00",2707,219661,94975,8885,4318,1,3,6450,123,1,4,161544
"2018-10-17 23:00:00",1597,106810,66238,3695,1785,0,2,2797,44,0,0,78871
"2018-11-10 05:01:00",6101,365559,90951,14484,8332,2,7,9841,389,5,2,254925
"2018-11-10 05:15:00",5881,347626,106682,10984,7485,0,5,7078,287,0,12,239051
"2018-11-10 05:30:00",3028,161601,71213,4584,2867,0,0,2923,99,0,1,108277
"2018-11-10 05:45:00",3527,186617,74659,5481,4030,1,3,3762,211,2,0,132339
"2018-11-10 06:00:00",2164,112977,45859,3233,2035,0,1,2266,73,2,5,79972
"2018-11-10 06:30:00",3045,171510,58919,6162,2986,0,9,4338,111,0,1,118541
"2018-11-10 07:00:00",4694,295884,70909,12056,5960,1,3,7728,300,61,3,202706
"2018-11-10 07:30:00",10067,739070,141151,23632,18481,5,83,15636,580,4,102,495462
"2018-11-10 08:00:00",4399,233856,66604,10233,4402,0,8,7545,210,2,8,171130
"2018-11-10 09:00:00",7347,422887,103083,14395,10697,2,7,9671,447,3,12,286557
"2018-11-10 10:30:00",1990,109242,51117,2382,2355,1,3,1540,69,0,1,75583
"2018-11-10 12:00:00",8635,647895,115822,25732,17565,0,5,18442,615,28,8,429899
"2018-11-10 13:00:00",12710,850435,171103,32097,23507,5,32,22201,935,21,27,557557
"2018-11-10 14:00:00",1808,107382,45393,2942,1951,1,3,2071,73,11,2,73955
"2018-11-10 15:00:00",1744,78052,44352,2067,1696,0,5,1403,39,14,2,51485
"2018-11-10 16:00:00",737,39475,27878,882,553,0,1,613,23,0,1,26624
"2018-11-10 17:00:00",3402,217182,74902,6151,4157,1,8,4028,82,2,3,146640
"2018-11-10 17:30:00",1890,135947,43374,6696,3846,0,2,5683,76,1,7,102388
"2018-11-10 18:00:00",1355,73309,45497,1323,1558,1,1,795,46,1,1,50034
"2018-11-10 18:30:00",3216,128145,83764,2611,3942,0,1,1845,83,13,3,88543
"2018-11-10 19:00:00",1119,66306,32925,1924,1072,0,0,1475,41,0,1,45890
"2018-11-10 20:00:00",3996,210603,72408,7745,4258,0,2,5569,194,7,3,147870
"2018-11-10 21:00:00",3081,172909,62647,5209,2860,0,4,3650,82,3,4,117607
"2018-11-10 21:30:00",1897,91912,44592,2752,1742,1,2,1894,65,1,1,63086
"2018-11-10 22:00:00",1384,79649,40417,2233,1287,1,1,1546,60,1,1,57225
"2018-11-10 22:30:00",5431,343026,84462,13299,6960,1,10,9603,337,4,11,226296
"2018-11-10 23:00:00",1046,47138,30773,1323,740,0,1,917,35,0,1,32098
"2018-12-10 05:01:00",2207,114020,48461,3824,1822,0,4,2622,73,0,0,80520
"2018-12-10 05:30:00",5251,304620,91047,10070,6778,1,4,6505,172,0,3,211490
"2018-12-10 05:45:00",10171,589301,138475,21182,13758,1,12,15278,809,2,9,401550
"2018-12-10 06:00:00",9533,716428,142599,23630,14823,5,20,15420,801,40,14,473766
"2018-12-10 06:30:00",5528,305829,101485,10449,6293,0,2,6715,340,5,3,195909
"2018-12-10 07:00:00",1044,57568,27322,1634,785,0,0,1138,24,0,0,39864
"2018-12-10 07:30:00",4946,303095,74421,11129,5818,3,5,7437,241,16,4,207051
"2018-12-10 08:00:00",1470,70866,28117,2604,1130,0,1,1804,43,3,0,49065
"2018-12-10 08:30:00",2273,129133,50436,3551,2488,2,24,2366,56,0,5,88435
"2018-12-10 09:00:00",8445,561473,124101,18263,13167,5,18,12007,400,20,15,372194
"2018-12-10 10:00:00",2184,115630,48578,3532,2211,0,4,2327,93,0,3,79732
"2018-12-10 10:30:00",9433,649054,136292,21367,16944,5,59,13934,911,9,35,438294
"2018-12-10 11:00:00",5486,313456,92082,10693,6867,3,9,7243,201,32,12,220442
"2018-12-10 11:30:00",6185,397929,90307,13517,8454,12,14,9060,306,46,10,269275
"2018-12-10 12:00:00",1796,109732,51188,3087,1946,0,0,1971,89,0,1,75417
"2018-12-10 13:00:00",1495,83189,42145,2403,1421,1,3,1581,77,0,2,58929
"2018-12-10 14:00:00",1063,51324,35933,1072,975,0,0,759,29,0,1,36092
"2018-12-10 15:00:00",3927,241915,79928,7214,4769,0,6,4894,121,15,1,166511
"2018-12-10 17:00:00",1031,60918,37397,1660,1112,0,0,1133,48,0,0,44102
"2018-12-10 17:30:00",4173,249245,102129,8361,4931,1,7,6185,208,6,3,176926
"2018-12-10 18:00:00",1152,52470,29096,1794,956,0,0,1280,39,1,0,35504
"2018-12-10 18:30:00",2304,181373,81872,4491,2701,1,5,2989,78,0,2,126897
"2018-12-10 19:00:00",4616,389097,132290,10452,7615,4,9,6705,217,5,6,260296
"2018-12-10 19:30:00",6391,502288,150250,17517,11190,1,6,12267,396,11,6,345395
"2018-12-10 20:30:00",1200,113515,47754,2753,1912,0,1,1807,102,2,1,77726
"2018-12-10 21:00:00",2310,171344,92815,4220,3829,1,1,2733,102,6,1,120823
"2018-12-10 22:00:00",584,49756,42145,816,589,0,0,624,13,0,0,35979
"2018-12-10 22:30:00",1064,82532,48549,1983,1360,0,2,1275,52,4,1,59094
"2018-12-10 23:00:00",1245,92490,56199,2314,1587,0,1,1720,46,0,0,64484
"2018-12-10 23:30:00",1865,112516,62114,2736,2192,0,0,1611,72,0,1,77310
"2018-01-10 05:15:00",3201,171185,58411,5824,2990,3,1,3805,116,2,0,123160
"2018-01-10 11:30:00",1068,58241,32603,1461,904,0,1,952,46,3,1,41653
"2018-02-10 05:15:00",3887,228501,70256,7242,6107,0,5,4718,148,0,1,163863
"2018-02-10 05:30:00",1711,93475,40683,2600,1707,0,3,1580,50,0,2,65171
"2018-02-10 16:00:00",6295,404263,116517,13302,9427,0,14,8763,364,8,3,274118
"2018-02-10 19:00:00",575,32199,26513,747,367,0,0,566,9,0,1,22525
"2018-02-10 21:01:00",2623,134618,51677,5186,2821,0,2,3898,95,2,4,95932
"2018-02-10 23:00:00",1539,83999,45968,2272,1519,0,0,1637,46,0,2,59933
"2018-03-10 05:30:00",1220,66642,25338,2310,1271,0,1,1447,57,0,0,46413
"2018-03-10 05:45:00",7238,448532,107619,19242,11601,1,8,13163,500,6,6,311989
"2018-03-10 06:00:00",1307,74929,34893,2407,1286,0,3,1717,41,0,0,52977
"2018-03-10 06:30:00",4017,262590,70784,10098,6247,0,4,6981,270,12,0,186501
"2018-03-10 07:00:00",10134,936427,126637,32740,23100,6,94,22917,688,8,44,623764
"2018-03-10 07:30:00",767,42569,22501,1073,679,0,7,663,16,0,0,30425
"2018-03-10 08:00:00",2379,143018,52829,4385,2611,4,36,2747,90,5,10,101071
"2018-03-10 08:30:00",5233,321804,76905,13182,7268,1,3,8705,395,4,6,217824
"2018-03-10 09:00:00",4299,277000,82834,8312,7106,2,11,5406,186,7,9,196614
"2018-03-10 09:30:00",3340,208158,65842,6633,4387,2,44,4484,161,2,7,142736
"2018-03-10 10:00:00",573,30963,20665,770,478,0,0,500,20,0,1,21355
"2018-03-10 11:00:00",11205,980700,141261,35430,27406,26,128,23290,768,134,73,637924
"2018-03-10 12:00:00",1499,76631,41596,1997,1502,1,1,1443,22,0,2,54265
"2018-03-10 13:00:00",809,53022,31360,1422,851,0,3,1027,24,4,3,37444
"2018-03-10 13:00:00",7429,506277,112982,17930,12640,4,31,12593,544,11,24,341321
"2018-03-10 14:00:00",1053,51683,31197,1686,1033,0,0,1187,43,0,0,35889
"2018-03-10 14:30:00",11818,761347,150604,31540,17729,12,111,22708,844,23,34,501455
"2018-03-10 15:00:00",835,47517,30110,1072,652,0,0,712,24,5,1,32036
"2018-03-10 16:00:00",931,53654,37427,1637,1035,0,1,1223,45,3,1,38008
"2018-03-10 16:30:00",5884,392485,93621,12781,8170,4,15,8297,254,10,11,270759
"2018-03-10 17:00:00",7167,538295,118405,18238,13716,4,73,13128,351,10,17,368114
"2018-03-10 17:30:00",4003,201248,76018,7020,4587,2,14,4865,230,6,6,139845
"2018-03-10 18:00:00",716,38373,26916,842,736,0,0,547,30,3,1,27025
"2018-03-10 19:00:00",2249,129145,43520,4488,2486,1,68,2969,152,0,4,90412
"2018-03-10 19:30:00",3284,206525,65292,5812,5737,1,4,3903,153,2,2,141238
"2018-03-10 20:30:00",4859,242162,79111,7949,6720,0,6,5603,217,2,8,165986
"2018-03-10 21:00:00",687,30863,20491,917,477,1,0,621,35,1,2,20499
"2018-03-10 22:00:00",835,50613,28790,1215,732,0,0,843,19,0,1,35568
"2018-03-10 22:30:00",1138,63445,32468,1664,1224,0,1,1113,37,1,1,42820
"2018-03-10 23:00:00",1604,86257,36544,2911,1885,0,0,1946,79,1,0,58461
"2018-04-10 05:00:00",3192,152677,52725,6144,2951,0,4,3954,187,1,2,109741
"2018-04-10 05:15:00",4588,265203,77399,11853,6310,0,7,8584,255,2,14,186172
"2018-04-10 05:30:00",3309,169565,46716,7267,3226,0,2,5169,208,2,1,116750
"2018-04-10 05:45:00",3982,213248,77446,7436,4263,1,3,5435,139,0,2,148370
"2018-04-10 06:00:00",1198,55638,24369,1898,993,0,22,1249,46,0,1,39483
"2018-04-10 06:30:00",8044,425422,87498,20452,10160,1,7,14892,614,7,8,287214
"2018-04-10 07:00:00",1003,49837,23362,1623,1077,0,0,1163,30,0,0,34540
"2018-04-10 07:30:00",4714,281088,92689,8913,5487,2,157,5921,241,3,7,192493
"2018-04-10 08:00:00",2542,137672,49629,5057,2935,0,1,3488,107,0,1,92896
"2018-04-10 09:00:00",6827,419452,103303,15707,9470,0,33,10811,290,126,22,283025
"2018-04-10 10:00:00",7405,443847,100054,15967,11167,4,12,10979,408,8,20,307391
"2018-04-10 11:00:00",1357,70693,43228,1550,1395,1,13,1018,41,2,4,49919
"2018-04-10 12:00:00",3010,175785,48237,7338,3842,0,1,5395,144,0,0,120633
"2018-04-10 13:00:00",2867,158321,63765,4863,2762,0,4,3246,133,0,2,110319
"2018-04-10 14:00:00",2172,106419,40181,4170,1878,0,3,2932,89,0,2,74222
"2018-04-10 14:30:00",5612,377134,97670,10762,7472,6,29,6929,202,17,20,255859
"2018-04-10 15:00:00",2946,133522,61922,4023,2884,1,3,2686,101,1,3,94956
"2018-04-10 16:00:00",1145,61259,32647,1777,886,0,2,1216,37,0,0,40984
"2018-04-10 17:00:00",2038,138953,46782,4094,2382,0,0,2656,113,0,0,95929
"2018-04-10 17:30:00",1083,47186,33377,898,1135,0,0,586,28,5,0,32934
"2018-04-10 18:00:00",3299,174052,78743,5175,4121,2,12,3636,144,13,5,120786
"2018-04-10 19:00:00",5873,343372,98248,9746,8204,0,52,6145,286,2,14,236403
"2018-04-10 20:00:00",1659,128222,23543,5568,3572,0,3,4600,114,4,4,94095
"2018-04-10 20:30:00",953,57138,37553,1096,824,0,1,717,20,0,3,38356
"2018-04-10 21:00:00",866,43932,33116,889,642,0,1,622,26,3,2,29842
"2018-04-10 21:30:00",1897,84533,43913,2476,1501,0,2,1745,39,0,0,57180
"2018-04-10 22:30:00",1943,97619,46667,2948,1660,0,1,1905,71,0,0,67613
"2018-04-10 23:00:00",2184,112455,49697,3875,2005,0,1,2733,105,0,1,78188
"2018-05-10 05:00:00",5886,299779,73584,13827,5974,0,8,9828,333,0,4,204213
"2018-05-10 05:15:00",3412,179976,66504,6132,3426,0,8,4009,188,1,1,126702
"2018-05-10 05:30:00",2434,127291,46200,4280,2341,0,1,2876,85,2,1,86663
"2018-05-10 05:45:00",6433,389244,86399,13379,8096,1,4,9126,429,0,2,276682
"2018-05-10 06:00:00",1499,64818,39183,2094,1041,0,2,1404,58,47,1,47031
"2018-05-10 07:00:00",3397,185235,67244,7035,3203,0,3,4687,180,0,1,126257
"2018-05-10 07:30:00",1578,74711,38897,1864,1652,0,0,1231,47,1,3,53161
"2018-05-10 08:00:00",1008,62726,26717,1765,1162,0,1,1185,51,0,3,44016
"2018-05-10 10:00:00",6869,451973,104722,15090,9818,3,29,10057,375,9,8,301897
"2018-05-10 11:00:00",4551,313509,72900,13062,9760,0,4,8461,201,2,3,209074
"2018-05-10 12:00:00",21418,1839067,182876,68819,49982,31,1725,46773,1729,99,133,1187774
"2018-05-10 13:00:00",1107,61977,36625,1298,1027,0,0,805,20,8,1,43892
"2018-05-10 14:00:00",2815,138007,52206,5364,2388,1,4,3873,106,1,3,98586
"2018-05-10 15:00:00",3032,165914,48304,6650,3651,1,2,4462,206,8,4,115547
"2018-05-10 17:00:00",929,57521,32859,1453,874,0,0,1011,34,2,3,40975
"2018-05-10 17:30:00",6756,438190,108059,14653,8714,14,32,9796,258,54,24,297829
"2018-05-10 18:00:00",867,39302,22940,1190,593,0,0,841,19,0,1,27047
"2018-05-10 18:11:00",1074,6867,6630,296,967,0,0,260,13,0,0,5598
"2018-05-10 18:14:00",500,3690,3390,43,582,0,1,39,3,0,0,3063
"2018-05-10 18:30:00",3001,181849,60058,5899,4008,1,61,4066,106,5,13,125613
"2018-05-10 19:00:00",3006,158137,63449,4677,2929,0,1,3160,96,1,2,108692
"2018-05-10 19:30:00",1337,66914,35021,2148,1044,0,0,1523,49,1,1,45948
"2018-05-10 20:00:00",1452,79517,44485,1448,1842,0,4,950,39,1,2,54891
"2018-05-10 21:00:00",863,52764,30606,1064,748,0,0,692,25,2,0,35579
"2018-05-10 21:36:00",3589,80296,70834,945,4270,1,1,723,45,1,3,58137
"2018-05-10 22:00:00",3370,159798,63931,5961,3823,1,3,4470,122,2,8,111377
"2018-05-10 22:30:00",3154,195057,53962,7840,3621,0,3,5669,164,0,7,132684
"2018-05-10 23:00:00",950,44809,30184,1172,577,0,0,864,17,0,0,30243
"2018-05-10 23:30:00",2942,169176,63294,5055,3649,0,3,3072,91,1,1,118396
"2018-06-10 05:00:00",4460,219665,77187,7969,4124,2,2,5341,281,0,1,155809
"2018-06-10 05:15:00",3515,193662,70520,7822,3798,0,12,5658,325,1,21,141617
"2018-06-10 05:30:00",4848,277898,89012,8492,6010,0,1,5257,173,1,3,188404
"2018-06-10 05:45:00",1673,84093,36077,2466,1492,0,1,1667,53,0,1,59492
"2018-06-10 06:37:00",767,39025,23182,1154,445,0,0,811,42,0,1,27072
"2018-06-10 06:37:00",4764,227561,68397,9400,3972,0,2,6729,225,1,4,155306
"2018-06-10 07:00:00",1735,102536,35005,4045,2080,1,0,2975,102,1,5,73487
"2018-06-10 08:01:00",4188,242681,80063,7144,4833,0,9,4582,164,7,5,160263
"2018-06-10 09:00:00",1036,53326,29128,1348,1038,0,0,986,33,0,2,38424
"2018-06-10 10:00:00",7987,549087,105099,19499,12386,0,61,13145,597,3,10,362269
"2018-06-10 11:00:00",5290,302557,62042,15385,5830,0,10,12114,336,1,5,202967
"2018-06-10 12:00:00",1905,117212,46860,3100,2331,1,1,2097,68,1,4,79693
"2018-06-10 13:00:00",1664,85851,40868,2610,1297,0,1,1817,42,0,1,58905
"2018-06-10 13:30:00",4399,292881,108735,8208,5005,1,124,5746,226,1,9,197967
"2018-06-10 14:00:00",7407,445778,122027,12772,9190,30,36,8206,219,252,39,295265
"2018-06-10 15:00:00",4196,262793,78810,7879,5121,4,13,5266,135,49,6,177953
"2018-06-10 15:30:00",2511,129959,54051,3936,3211,0,4,2838,129,0,1,88447
"2018-06-10 16:00:00",1595,91175,49290,2082,1638,0,0,1272,66,2,3,61809
"2018-06-10 16:30:00",1539,65855,46828,1173,1459,0,3,781,10,16,1,46546
"2018-06-10 17:00:00",1565,67878,40722,2048,1068,0,1,1493,51,0,3,47256
"2018-06-10 18:00:00",2055,114426,48416,3911,2091,0,1,2769,72,0,1,79402
"2018-06-10 18:30:00",5770,430672,93209,14880,9184,2,231,9985,295,1,18,299870
"2018-06-10 19:00:00",2511,125544,57142,4141,2265,0,4,2959,108,0,3,83076
